comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_cold,logscore_cool,logscore_hot,logscore_warm,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_cold,prob_cool,prob_hot,prob_warm,prompt,scale_type,side,source,standard_type,target,type,unit,value
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.30499873696445134,cold,0.0,False,False,-10.277848243713379,-11.17884635925293,-6.106001853942871,-9.053560256958008,-4.171846389770508,2.8964134883135255,temp-v1_3b-p055-room_air-vs-heated_oven_air,hot,3.0,warm_cold,0.014358953228306867,0.005832090721854205,0.9309634854919931,0.04884547055784581,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
bath water,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8079795018329039,warm,2.0,False,False,-11.702252388000488,-11.899613380432129,-9.402295112609863,-11.43151569366455,-2.0292205810546875,2.545787508208987,temp-v1_3b-p055-bath_water-vs-swimming_pool_water,hot,3.0,warm_cold,0.076303373710178,0.06263700021615651,0.7610312558454998,0.1000283702281657,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
bath water,swimming-pool water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2181645837186132,hot,3.0,False,False,-10.216086387634277,-10.143611907958984,-8.86234188079834,-9.724661827087402,0.8623199462890625,2.1050860407823366,temp-v1_3b-p055-bath_water-vs-swimming_pool_water,hot,3.0,warm_cold,0.13189644743176002,0.14181049233148546,0.5106894279773424,0.2156036322594121,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7788313680150059,cold,0.0,False,False,-12.224820137023926,-11.461138725280762,-9.393733978271484,-11.58838939666748,-2.8310861587524414,2.5826296309427854,temp-v1_3b-p055-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.045455035542142246,0.09755389741173268,0.7710935994388027,0.08589746760732249,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,swimming-pool water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2181645837186132,hot,3.0,False,False,-10.216086387634277,-10.143611907958984,-8.86234188079834,-9.724661827087402,0.8623199462890625,2.1050860407823366,temp-v1_3b-p055-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.13189644743176002,0.14181049233148546,0.5106894279773424,0.2156036322594121,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
swimming-pool water,heated oven air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2181645837186132,hot,3.0,False,False,-10.216086387634277,-10.143611907958984,-8.86234188079834,-9.724661827087402,0.8623199462890625,2.1050860407823366,temp-v1_3b-p055-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.13189644743176002,0.14181049233148546,0.5106894279773424,0.2156036322594121,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
swimming-pool water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.30499873696445134,cold,0.0,False,False,-10.277848243713379,-11.17884635925293,-6.106001853942871,-9.053560256958008,-4.171846389770508,2.8964134883135255,temp-v1_3b-p055-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.014358953228306867,0.005832090721854205,0.9309634854919931,0.04884547055784581,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7788313680150059,cold,0.0,False,False,-12.224820137023926,-11.461138725280762,-9.393733978271484,-11.58838939666748,-2.8310861587524414,2.5826296309427854,temp-v1_3b-p055-freshly_served_tea-vs-bath_water,hot,3.0,warm_cold,0.045455035542142246,0.09755389741173268,0.7710935994388027,0.08589746760732249,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8079795018329039,warm,2.0,False,False,-11.702252388000488,-11.899613380432129,-9.402295112609863,-11.43151569366455,-2.0292205810546875,2.545787508208987,temp-v1_3b-p055-freshly_served_tea-vs-bath_water,hot,3.0,warm_cold,0.076303373710178,0.06263700021615651,0.7610312558454998,0.1000283702281657,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
bath water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8079795018329039,warm,2.0,False,False,-11.702252388000488,-11.899613380432129,-9.402295112609863,-11.43151569366455,-2.0292205810546875,2.545787508208987,temp-v1_3b-p055-bath_water-vs-heated_oven_air,hot,3.0,warm_cold,0.076303373710178,0.06263700021615651,0.7610312558454998,0.1000283702281657,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
bath water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.30499873696445134,cold,0.0,False,False,-10.277848243713379,-11.17884635925293,-6.106001853942871,-9.053560256958008,-4.171846389770508,2.8964134883135255,temp-v1_3b-p055-bath_water-vs-heated_oven_air,hot,3.0,warm_cold,0.014358953228306867,0.005832090721854205,0.9309634854919931,0.04884547055784581,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8485222551738854,warm,2.0,False,False,-11.677711486816406,-11.419771194458008,-9.11174488067627,-10.816555976867676,-1.7048110961914062,2.549921205639119,temp-v1_3b-p085-freshly_served_tea-vs-freezer_air,hot,3.0,warm_cold,0.056582254943593396,0.07323223636412445,0.7363179518904301,0.13386755680185197,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,freezer air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1206820877503858,hot,3.0,False,False,-8.867515563964844,-10.526352882385254,-8.600455284118652,-10.286664962768555,0.2670602798461914,1.677095637705571,temp-v1_3b-p085-freshly_served_tea-vs-freezer_air,hot,3.0,warm_cold,0.3651768705008355,0.0695151347122627,0.4769645134195045,0.08834348136739728,"If the normal temperature for freezer air is -18 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.35369583503608637,cold,0.0,False,False,-10.572324752807617,-11.167739868164062,-6.344598770141602,-8.985639572143555,-4.227725982666016,2.880130825300857,temp-v1_3b-p085-heated_oven_air-vs-freezer_air,hot,3.0,warm_cold,0.013333333335958191,0.007351115352020007,0.9141486073247932,0.06516694398722878,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
heated oven air,freezer air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1206820877503858,hot,3.0,False,False,-8.867515563964844,-10.526352882385254,-8.600455284118652,-10.286664962768555,0.2670602798461914,1.677095637705571,temp-v1_3b-p085-heated_oven_air-vs-freezer_air,hot,3.0,warm_cold,0.3651768705008355,0.0695151347122627,0.4769645134195045,0.08834348136739728,"If the normal temperature for freezer air is -18 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
room air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2342369558482424,hot,3.0,False,False,-11.132548332214355,-10.662946701049805,-9.651690483093262,-10.45928955078125,0.8075990676879883,2.089023841610452,temp-v1_3b-p085-room_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.11164840223035591,0.17856564609121808,0.490886292162382,0.21889965951604404,"If the normal temperature for room air is 21 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
room air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8485222551738854,warm,2.0,False,False,-11.677711486816406,-11.419771194458008,-9.11174488067627,-10.816555976867676,-1.7048110961914062,2.549921205639119,temp-v1_3b-p085-room_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.056582254943593396,0.07323223636412445,0.7363179518904301,0.13386755680185197,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
room air,heated oven air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2342369558482424,hot,3.0,False,False,-11.132548332214355,-10.662946701049805,-9.651690483093262,-10.45928955078125,0.8075990676879883,2.089023841610452,temp-v1_3b-p085-room_air-vs-heated_oven_air,hot,3.0,warm_cold,0.11164840223035591,0.17856564609121808,0.490886292162382,0.21889965951604404,"If the normal temperature for room air is 21 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.35369583503608637,cold,0.0,False,False,-10.572324752807617,-11.167739868164062,-6.344598770141602,-8.985639572143555,-4.227725982666016,2.880130825300857,temp-v1_3b-p085-room_air-vs-heated_oven_air,hot,3.0,warm_cold,0.013333333335958191,0.007351115352020007,0.9141486073247932,0.06516694398722878,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8485222551738854,warm,2.0,False,False,-11.677711486816406,-11.419771194458008,-9.11174488067627,-10.816555976867676,-1.7048110961914062,2.549921205639119,temp-v1_3b-p085-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.056582254943593396,0.07323223636412445,0.7363179518904301,0.13386755680185197,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,swimming-pool water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1922227357625705,hot,3.0,False,False,-9.840662002563477,-9.94411563873291,-8.50664234161377,-9.514518737792969,1.0078763961791992,2.126285240642222,temp-v1_3b-p085-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.1411710725931071,0.12729647307724756,0.5359238589056838,0.19560859542396164,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
swimming-pool water,heated oven air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1922227357625705,hot,3.0,False,False,-9.840662002563477,-9.94411563873291,-8.50664234161377,-9.514518737792969,1.0078763961791992,2.126285240642222,temp-v1_3b-p085-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.1411710725931071,0.12729647307724756,0.5359238589056838,0.19560859542396164,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
swimming-pool water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.35369583503608637,cold,0.0,False,False,-10.572324752807617,-11.167739868164062,-6.344598770141602,-8.985639572143555,-4.227725982666016,2.880130825300857,temp-v1_3b-p085-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.013333333335958191,0.007351115352020007,0.9141486073247932,0.06516694398722878,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
bath water,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9950936435957188,hot,3.0,False,False,-10.207881927490234,-11.338810920715332,-9.02134895324707,-10.987296104431152,1.186532974243164,2.1884417736126083,temp-v1_3b-p085-bath_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.19774130078211685,0.06381770256072433,0.6477420777375665,0.09069891891959218,"If the normal temperature for bath water is 38 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
bath water,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8485222551738854,warm,2.0,False,False,-11.677711486816406,-11.419771194458008,-9.11174488067627,-10.816555976867676,-1.7048110961914062,2.549921205639119,temp-v1_3b-p085-bath_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.056582254943593396,0.07323223636412445,0.7363179518904301,0.13386755680185197,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
bath water,heated oven air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9950936435957188,hot,3.0,False,False,-10.207881927490234,-11.338810920715332,-9.02134895324707,-10.987296104431152,1.186532974243164,2.1884417736126083,temp-v1_3b-p085-bath_water-vs-heated_oven_air,hot,3.0,warm_cold,0.19774130078211685,0.06381770256072433,0.6477420777375665,0.09069891891959218,"If the normal temperature for bath water is 38 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
bath water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.35369583503608637,cold,0.0,False,False,-10.572324752807617,-11.167739868164062,-6.344598770141602,-8.985639572143555,-4.227725982666016,2.880130825300857,temp-v1_3b-p085-bath_water-vs-heated_oven_air,hot,3.0,warm_cold,0.013333333335958191,0.007351115352020007,0.9141486073247932,0.06516694398722878,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.8485222551738854,warm,2.0,False,False,-11.677711486816406,-11.419771194458008,-9.11174488067627,-10.816555976867676,-1.7048110961914062,2.549921205639119,temp-v1_3b-p085-freshly_served_tea-vs-heated_oven_air,hot,3.0,warm_cold,0.056582254943593396,0.07323223636412445,0.7363179518904301,0.13386755680185197,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.35369583503608637,cold,0.0,False,False,-10.572324752807617,-11.167739868164062,-6.344598770141602,-8.985639572143555,-4.227725982666016,2.880130825300857,temp-v1_3b-p085-freshly_served_tea-vs-heated_oven_air,hot,3.0,warm_cold,0.013333333335958191,0.007351115352020007,0.9141486073247932,0.06516694398722878,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freezer air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9652417707854738,hot,3.0,False,False,-9.230703353881836,-11.077802658081055,-11.277175903320312,-10.99705696105957,-2.0464725494384766,0.6085540523340581,temp-v1_3b-p120-freezer_air-vs-heated_oven_air,cold,0.0,warm_cold,0.685946820583668,0.10816964691903898,0.08861734042043311,0.11726619207685983,"If the normal temperature for freezer air is -18 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
freezer air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.47476032344391617,cold,0.0,False,False,-10.60302734375,-11.471405029296875,-7.378662109375,-9.930316925048828,-3.224365234375,2.79665292868103,temp-v1_3b-p120-freezer_air-vs-heated_oven_air,hot,3.0,warm_cold,0.035067065809296076,0.014715254965081774,0.881502315264704,0.06871536396091815,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.47476032344391617,cold,0.0,False,False,-10.60302734375,-11.471405029296875,-7.378662109375,-9.930316925048828,-3.224365234375,2.79665292868103,temp-v1_3b-p120-heated_oven_air-vs-room_air,hot,3.0,warm_cold,0.035067065809296076,0.014715254965081774,0.881502315264704,0.06871536396091815,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.3595122407644995,hot,3.0,False,False,-9.708881378173828,-10.124465942382812,-10.21576976776123,-10.257488250732422,-0.5068883895874023,1.2755166633607966,temp-v1_3b-p120-heated_oven_air-vs-room_air,cold,0.0,warm_cold,0.352103313765501,0.23237212491138254,0.212095415803181,0.2034291455199355,"If the normal temperature for room air is 21 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.47476032344391617,cold,0.0,False,False,-10.60302734375,-11.471405029296875,-7.378662109375,-9.930316925048828,-3.224365234375,2.79665292868103,temp-v1_3b-p120-heated_oven_air-vs-swimming_pool_water,hot,3.0,warm_cold,0.035067065809296076,0.014715254965081774,0.881502315264704,0.06871536396091815,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,swimming-pool water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.3462704375441157,hot,3.0,False,False,-10.297025680541992,-10.927068710327148,-10.147600173950195,-10.58448600769043,0.14942550659179688,1.6017883655688046,temp-v1_3b-p120-heated_oven_air-vs-swimming_pool_water,hot,3.0,warm_cold,0.2903682938013827,0.15464111823371846,0.3371660714052883,0.21782451655961052,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.47476032344391617,cold,0.0,False,False,-10.60302734375,-11.471405029296875,-7.378662109375,-9.930316925048828,-3.224365234375,2.79665292868103,temp-v1_3b-p120-heated_oven_air-vs-bath_water,hot,3.0,warm_cold,0.035067065809296076,0.014715254965081774,0.881502315264704,0.06871536396091815,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1700143448431737,hot,3.0,False,False,-10.264697074890137,-11.419437408447266,-9.921549797058105,-11.617753982543945,0.34314727783203125,1.6963547541636572,temp-v1_3b-p120-heated_oven_air-vs-bath_water,hot,3.0,warm_cold,0.33523695727990876,0.10564635929254024,0.47247502801601504,0.08664165541153594,"If the normal temperature for bath water is 38 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.47476032344391617,cold,0.0,False,False,-10.60302734375,-11.471405029296875,-7.378662109375,-9.930316925048828,-3.224365234375,2.79665292868103,temp-v1_3b-p120-heated_oven_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.035067065809296076,0.014715254965081774,0.881502315264704,0.06871536396091815,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0465081425344724,hot,3.0,False,False,-11.040194511413574,-11.239816665649414,-9.572604179382324,-11.482101440429688,1.46759033203125,2.223469038427483,temp-v1_3b-p120-heated_oven_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.14704547763230377,0.12043615233252143,0.6379961460246122,0.09452222401056266,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 120 degrees Celsius would best be called",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_b,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
