comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_cold,logscore_cool,logscore_hot,logscore_warm,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_cold,prob_cool,prob_hot,prob_warm,prompt,scale_type,side,source,standard_type,target,type,unit,value
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1626485630924592,cold,0.0,False,False,-6.4305853843688965,-8.608419418334961,-6.184272289276123,-5.828376293182373,-0.6022090911865234,1.802313595633334,temp-v1_3a-p055-heated_oven_air-vs-freezer_air,warm,2.0,warm_cold,0.23703787029681497,0.02685322390471064,0.3032425601316746,0.4328663456667998,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2931632452609403,hot,3.0,False,False,-7.890372276306152,-9.008956909179688,-7.835880279541016,-7.6116228103637695,-0.2242574691772461,1.6569487896055652,temp-v1_3a-p055-heated_oven_air-vs-freezer_air,warm,2.0,warm_cold,0.2699622083823488,0.08820797226094174,0.28508117863120447,0.35674864072550505,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
bath water,room air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0821976992564888,warm,2.0,False,False,-8.675145149230957,-8.766006469726562,-6.877531051635742,-6.794337272644043,0.08319377899169922,2.215209792979051,temp-v1_3a-p055-bath_water-vs-room_air,warm,2.0,warm_cold,0.06893140065603896,0.06294431811765311,0.41601691240878186,0.45210736881752617,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
bath water,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1393949096695444,hot,3.0,False,False,-7.690072536468506,-8.273453712463379,-6.660689830780029,-6.2347235679626465,-0.4259662628173828,2.027920834701489,temp-v1_3a-p055-bath_water-vs-room_air,warm,2.0,warm_cold,0.11569622165031376,0.06455946914295821,0.32387274714507447,0.49587156206165367,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0329584940384098,cold,0.0,False,False,-7.5662841796875,-8.183245658874512,-5.844784736633301,-6.958135604858398,-1.7214994430541992,2.3404115223241035,temp-v1_3a-p055-freshly_served_tea-vs-room_air,hot,3.0,warm_cold,0.11148872296152673,0.060157250004759195,0.6235462182519161,0.20480780878179794,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1393949096695444,hot,3.0,False,False,-7.690072536468506,-8.273453712463379,-6.660689830780029,-6.2347235679626465,-0.4259662628173828,2.027920834701489,temp-v1_3a-p055-freshly_served_tea-vs-room_air,warm,2.0,warm_cold,0.11569622165031376,0.06455946914295821,0.32387274714507447,0.49587156206165367,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1393949096695444,hot,3.0,False,False,-7.690072536468506,-8.273453712463379,-6.660689830780029,-6.2347235679626465,-0.4259662628173828,2.027920834701489,temp-v1_3a-p055-room_air-vs-heated_oven_air,warm,2.0,warm_cold,0.11569622165031376,0.06455946914295821,0.32387274714507447,0.49587156206165367,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1626485630924592,cold,0.0,False,False,-6.4305853843688965,-8.608419418334961,-6.184272289276123,-5.828376293182373,-0.6022090911865234,1.802313595633334,temp-v1_3a-p055-room_air-vs-heated_oven_air,warm,2.0,warm_cold,0.23703787029681497,0.02685322390471064,0.3032425601316746,0.4328663456667998,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
swimming-pool water,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1260237479585924,hot,3.0,False,False,-8.29887866973877,-9.126145362854004,-6.90543270111084,-7.189652442932129,0.28421974182128906,2.1872761939155243,temp-v1_3a-p055-swimming_pool_water-vs-bath_water,hot,3.0,warm_cold,0.11767525747194925,0.05145265591144842,0.4740793647708711,0.3567927218457313,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
swimming-pool water,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0821976992564888,warm,2.0,False,False,-8.675145149230957,-8.766006469726562,-6.877531051635742,-6.794337272644043,0.08319377899169922,2.215209792979051,temp-v1_3a-p055-swimming_pool_water-vs-bath_water,warm,2.0,warm_cold,0.06893140065603896,0.06294431811765311,0.41601691240878186,0.45210736881752617,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
swimming-pool water,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1260237479585924,hot,3.0,False,False,-8.29887866973877,-9.126145362854004,-6.90543270111084,-7.189652442932129,0.28421974182128906,2.1872761939155243,temp-v1_3a-p055-swimming_pool_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.11767525747194925,0.05145265591144842,0.4740793647708711,0.3567927218457313,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
swimming-pool water,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0329584940384098,cold,0.0,False,False,-7.5662841796875,-8.183245658874512,-5.844784736633301,-6.958135604858398,-1.7214994430541992,2.3404115223241035,temp-v1_3a-p055-swimming_pool_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.11148872296152673,0.060157250004759195,0.6235462182519161,0.20480780878179794,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
swimming-pool water,heated oven air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1260237479585924,hot,3.0,False,False,-8.29887866973877,-9.126145362854004,-6.90543270111084,-7.189652442932129,0.28421974182128906,2.1872761939155243,temp-v1_3a-p055-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.11767525747194925,0.05145265591144842,0.4740793647708711,0.3567927218457313,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
swimming-pool water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1626485630924592,cold,0.0,False,False,-6.4305853843688965,-8.608419418334961,-6.184272289276123,-5.828376293182373,-0.6022090911865234,1.802313595633334,temp-v1_3a-p055-swimming_pool_water-vs-heated_oven_air,warm,2.0,warm_cold,0.23703787029681497,0.02685322390471064,0.3032425601316746,0.4328663456667998,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
bath water,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0821976992564888,warm,2.0,False,False,-8.675145149230957,-8.766006469726562,-6.877531051635742,-6.794337272644043,0.08319377899169922,2.215209792979051,temp-v1_3a-p055-bath_water-vs-freshly_served_tea,warm,2.0,warm_cold,0.06893140065603896,0.06294431811765311,0.41601691240878186,0.45210736881752617,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
bath water,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0329584940384098,cold,0.0,False,False,-7.5662841796875,-8.183245658874512,-5.844784736633301,-6.958135604858398,-1.7214994430541992,2.3404115223241035,temp-v1_3a-p055-bath_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.11148872296152673,0.060157250004759195,0.6235462182519161,0.20480780878179794,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
heated oven air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1626485630924592,cold,0.0,False,False,-6.4305853843688965,-8.608419418334961,-6.184272289276123,-5.828376293182373,-0.6022090911865234,1.802313595633334,temp-v1_3a-p055-heated_oven_air-vs-bath_water,warm,2.0,warm_cold,0.23703787029681497,0.02685322390471064,0.3032425601316746,0.4328663456667998,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
heated oven air,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0821976992564888,warm,2.0,False,False,-8.675145149230957,-8.766006469726562,-6.877531051635742,-6.794337272644043,0.08319377899169922,2.215209792979051,temp-v1_3a-p055-heated_oven_air-vs-bath_water,warm,2.0,warm_cold,0.06893140065603896,0.06294431811765311,0.41601691240878186,0.45210736881752617,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 55 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
freshly served tea,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7323608431205704,warm,2.0,False,False,-8.443718910217285,-9.053858757019043,-5.664872169494629,-7.255210876464844,-1.5903387069702148,2.647865506157662,temp-v1_3a-p085-freshly_served_tea-vs-freezer_air,hot,3.0,warm_cold,0.04778767487008528,0.02596184373701473,0.7694026996348466,0.15684778175805342,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,freezer air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2658054668800318,hot,3.0,False,False,-7.532833099365234,-8.44794750213623,-6.887897491455078,-7.217806816101074,0.3299093246459961,1.8942387019096134,temp-v1_3a-p085-freshly_served_tea-vs-freezer_air,hot,3.0,warm_cold,0.21382916896107754,0.08563234017469239,0.4075293800064608,0.2930091108577694,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.093700882313599,cold,0.0,False,False,-6.872383117675781,-8.609777450561523,-6.0646562576293945,-5.674878120422363,-1.197504997253418,2.0099285916385576,temp-v1_3a-p085-heated_oven_air-vs-freezer_air,warm,2.0,warm_cold,0.14857459305471957,0.026145910953010318,0.3332236887010073,0.49205580729126275,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
heated oven air,freezer air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2658054668800318,hot,3.0,False,False,-7.532833099365234,-8.44794750213623,-6.887897491455078,-7.217806816101074,0.3299093246459961,1.8942387019096134,temp-v1_3a-p085-heated_oven_air-vs-freezer_air,hot,3.0,warm_cold,0.21382916896107754,0.08563234017469239,0.4075293800064608,0.2930091108577694,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
room air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9429578955303233,hot,3.0,False,False,-8.462390899658203,-8.67062759399414,-5.876246929168701,-6.171437740325928,0.29519081115722656,2.419079993598388,temp-v1_3a-p085-room_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.04004029662622853,0.0325133140437412,0.5316739008945863,0.3957724884354439,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
room air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7323608431205704,warm,2.0,False,False,-8.443718910217285,-9.053858757019043,-5.664872169494629,-7.255210876464844,-1.5903387069702148,2.647865506157662,temp-v1_3a-p085-room_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.04778767487008528,0.02596184373701473,0.7694026996348466,0.15684778175805342,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
room air,heated oven air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9429578955303233,hot,3.0,False,False,-8.462390899658203,-8.67062759399414,-5.876246929168701,-6.171437740325928,0.29519081115722656,2.419079993598388,temp-v1_3a-p085-room_air-vs-heated_oven_air,hot,3.0,warm_cold,0.04004029662622853,0.0325133140437412,0.5316739008945863,0.3957724884354439,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.093700882313599,cold,0.0,False,False,-6.872383117675781,-8.609777450561523,-6.0646562576293945,-5.674878120422363,-1.197504997253418,2.0099285916385576,temp-v1_3a-p085-room_air-vs-heated_oven_air,warm,2.0,warm_cold,0.14857459305471957,0.026145910953010318,0.3332236887010073,0.49205580729126275,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7323608431205704,warm,2.0,False,False,-8.443718910217285,-9.053858757019043,-5.664872169494629,-7.255210876464844,-1.5903387069702148,2.647865506157662,temp-v1_3a-p085-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.04778767487008528,0.02596184373701473,0.7694026996348466,0.15684778175805342,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,swimming-pool water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9177844790123222,hot,3.0,False,False,-8.287333488464355,-8.671849250793457,-5.854378700256348,-6.792819023132324,0.9384403228759766,2.4969476603149627,temp-v1_3a-p085-freshly_served_tea-vs-swimming_pool_water,hot,3.0,warm_cold,0.0570436112424404,0.03883416197316973,0.6498690447730132,0.25425318201137664,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
heated oven air,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.093700882313599,cold,0.0,False,False,-6.872383117675781,-8.609777450561523,-6.0646562576293945,-5.674878120422363,-1.197504997253418,2.0099285916385576,temp-v1_3a-p085-heated_oven_air-vs-swimming_pool_water,warm,2.0,warm_cold,0.14857459305471957,0.026145910953010318,0.3332236887010073,0.49205580729126275,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
heated oven air,swimming-pool water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.9177844790123222,hot,3.0,False,False,-8.287333488464355,-8.671849250793457,-5.854378700256348,-6.792819023132324,0.9384403228759766,2.4969476603149627,temp-v1_3a-p085-heated_oven_air-vs-swimming_pool_water,hot,3.0,warm_cold,0.0570436112424404,0.03883416197316973,0.6498690447730132,0.25425318201137664,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
bath water,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.02109613548537,hot,3.0,False,False,-9.03042221069336,-9.013047218322754,-6.745540618896484,-7.151638031005859,0.406097412109375,2.3701950872976747,temp-v1_3a-p085-bath_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.05438450167580573,0.055337688807358086,0.5343017794566443,0.3559760300601919,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
bath water,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7323608431205704,warm,2.0,False,False,-8.443718910217285,-9.053858757019043,-5.664872169494629,-7.255210876464844,-1.5903387069702148,2.647865506157662,temp-v1_3a-p085-bath_water-vs-freshly_served_tea,hot,3.0,warm_cold,0.04778767487008528,0.02596184373701473,0.7694026996348466,0.15684778175805342,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
heated oven air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.093700882313599,cold,0.0,False,False,-6.872383117675781,-8.609777450561523,-6.0646562576293945,-5.674878120422363,-1.197504997253418,2.0099285916385576,temp-v1_3a-p085-heated_oven_air-vs-bath_water,warm,2.0,warm_cold,0.14857459305471957,0.026145910953010318,0.3332236887010073,0.49205580729126275,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
heated oven air,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.02109613548537,hot,3.0,False,False,-9.03042221069336,-9.013047218322754,-6.745540618896484,-7.151638031005859,0.406097412109375,2.3701950872976747,temp-v1_3a-p085-heated_oven_air-vs-bath_water,hot,3.0,warm_cold,0.05438450167580573,0.055337688807358086,0.5343017794566443,0.3559760300601919,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7323608431205704,warm,2.0,False,False,-8.443718910217285,-9.053858757019043,-5.664872169494629,-7.255210876464844,-1.5903387069702148,2.647865506157662,temp-v1_3a-p085-freshly_served_tea-vs-heated_oven_air,hot,3.0,warm_cold,0.04778767487008528,0.02596184373701473,0.7694026996348466,0.15684778175805342,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
freshly served tea,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.093700882313599,cold,0.0,False,False,-6.872383117675781,-8.609777450561523,-6.0646562576293945,-5.674878120422363,-1.197504997253418,2.0099285916385576,temp-v1_3a-p085-freshly_served_tea-vs-heated_oven_air,warm,2.0,warm_cold,0.14857459305471957,0.026145910953010318,0.3332236887010073,0.49205580729126275,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1552349965127766,cold,0.0,False,False,-6.918867588043213,-8.9525728225708,-6.508965015411377,-6.195816516876221,-0.7230510711669922,1.8671460169818517,temp-v1_3a-p120-heated_oven_air-vs-freezer_air,warm,2.0,warm_cold,0.21284603355081477,0.027850859359800757,0.3206889434432819,0.43861416364610245,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 120 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2588399909244203,hot,3.0,False,False,-7.497824192047119,-9.167485237121582,-7.726672649383545,-7.4850993156433105,-0.24157333374023438,1.5351806860704278,temp-v1_3a-p120-heated_oven_air-vs-freezer_air,warm,2.0,warm_cold,0.3337153111409558,0.06284222515317603,0.26545353350551515,0.337988930200353,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 120 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1123564257412408,hot,3.0,False,False,-7.971065521240234,-9.223358154296875,-6.823315620422363,-6.749344825744629,-0.07397079467773438,2.1105044551976686,temp-v1_3a-p120-room_air-vs-heated_oven_air,warm,2.0,warm_cold,0.1277145011643757,0.03650702398535327,0.4024404815117732,0.4333379933384978,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 120 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1552349965127766,cold,0.0,False,False,-6.918867588043213,-8.9525728225708,-6.508965015411377,-6.195816516876221,-0.7230510711669922,1.8671460169818517,temp-v1_3a-p120-room_air-vs-heated_oven_air,warm,2.0,warm_cold,0.21284603355081477,0.027850859359800757,0.3206889434432819,0.43861416364610245,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 120 degrees Celsius is best described as",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
heated oven air,swimming-pool water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1552349965127766,cold,0.0,False,False,-6.918867588043213,-8.9525728225708,-6.508965015411377,-6.195816516876221,-0.7230510711669922,1.8671460169818517,temp-v1_3a-p120-heated_oven_air-vs-swimming_pool_water,warm,2.0,warm_cold,0.21284603355081477,0.027850859359800757,0.3206889434432819,0.43861416364610245,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 120 degrees Celsius is best described as",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_a,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
