comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
an african elephant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.35937822126259306,tiny,0.0,False,False,-16.306594848632812,-12.663908004760742,-10.036291122436523,-13.758554458618164,-3.7222633361816406,1.0472125665501093,size-v1_3a-p0130-an_african_elephant-vs-a_domestic_cat,small,1.0,tiny_huge,0.0017223138602884757,0.06578260872104733,0.910480407527149,0.022014669891515168,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an african elephant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6008321216480863,huge,3.0,False,False,-16.87938690185547,-12.704978942871094,-11.449824333190918,-15.785295486450195,-5.429562568664551,1.215511254087692,size-v1_3a-p0130-an_african_elephant-vs-a_domestic_cat,small,1.0,tiny_huge,0.003366580782724328,0.2188322782706712,0.7677469551981765,0.010054185748428037,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an adult human,a labrador dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.46494222180917144,small,1.0,False,False,-16.289337158203125,-11.950702667236328,-10.066158294677734,-14.275026321411133,1.8845443725585938,1.1206430905133766,size-v1_3a-p0130-an_adult_human-vs-a_labrador_dog,small,1.0,tiny_huge,0.0016966342450797586,0.1299670456978183,0.8556190963825008,0.01271722367460115,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an adult human,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6387600103804008,huge,3.0,False,False,-15.113993644714355,-11.609602928161621,-10.411811828613281,-14.516926765441895,-4.702181816101074,1.2286557111803826,size-v1_3a-p0130-an_adult_human-vs-a_labrador_dog,small,1.0,tiny_huge,0.006836892847318911,0.2274030702787908,0.7533388920808444,0.0124211447930459,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an african elephant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.35937822126259306,tiny,0.0,False,False,-16.306594848632812,-12.663908004760742,-10.036291122436523,-13.758554458618164,-3.7222633361816406,1.0472125665501093,size-v1_3a-p0130-an_african_elephant-vs-a_labrador_dog,small,1.0,tiny_huge,0.0017223138602884757,0.06578260872104733,0.910480407527149,0.022014669891515168,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an african elephant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6387600103804008,huge,3.0,False,False,-15.113993644714355,-11.609602928161621,-10.411811828613281,-14.516926765441895,-4.702181816101074,1.2286557111803826,size-v1_3a-p0130-an_african_elephant-vs-a_labrador_dog,small,1.0,tiny_huge,0.006836892847318911,0.2274030702787908,0.7533388920808444,0.0124211447930459,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an adult human,an african elephant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.46494222180917144,small,1.0,False,False,-16.289337158203125,-11.950702667236328,-10.066158294677734,-14.275026321411133,1.8845443725585938,1.1206430905133766,size-v1_3a-p0130-an_adult_human-vs-an_african_elephant,small,1.0,tiny_huge,0.0016966342450797586,0.1299670456978183,0.8556190963825008,0.01271722367460115,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an adult human,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.35937822126259306,tiny,0.0,False,False,-16.306594848632812,-12.663908004760742,-10.036291122436523,-13.758554458618164,-3.7222633361816406,1.0472125665501093,size-v1_3a-p0130-an_adult_human-vs-an_african_elephant,small,1.0,tiny_huge,0.0017223138602884757,0.06578260872104733,0.910480407527149,0.022014669891515168,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6963405178163226,large,2.0,False,False,-15.710872650146484,-11.549614906311035,-10.800562858581543,-15.255962371826172,-0.7490520477294922,1.3190368281757052,size-v1_3a-p0200-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.004940476357811969,0.31694222415914836,0.6703309507839725,0.007786348699067118,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8649603761051355,huge,3.0,False,False,-16.284854888916016,-13.175865173339844,-13.42757511138916,-16.483924865722656,-3.108989715576172,1.566365245313445,size-v1_3a-p0200-an_adult_human-vs-an_ant,large,2.0,tiny_huge,0.024019990975256377,0.5380094669186597,0.4182863385503563,0.019684203555727635,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8649603761051355,huge,3.0,False,False,-16.284854888916016,-13.175865173339844,-13.42757511138916,-16.483924865722656,-3.108989715576172,1.566365245313445,size-v1_3a-p0200-an_ant-vs-an_african_elephant,large,2.0,tiny_huge,0.024019990975256377,0.5380094669186597,0.4182863385503563,0.019684203555727635,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an ant,an african elephant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.4371801910179042,small,1.0,False,False,-16.73719024658203,-13.358894348144531,-11.024579048156738,-14.47409439086914,2.334315299987793,1.0633635314435945,size-v1_3a-p0200-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.0029189076985668273,0.085584600725764,0.8834376068963659,0.02805888467930316,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6963405178163226,large,2.0,False,False,-15.710872650146484,-11.549614906311035,-10.800562858581543,-15.255962371826172,-0.7490520477294922,1.3190368281757052,size-v1_3a-p0200-an_adult_human-vs-a_house_mouse,small,1.0,tiny_huge,0.004940476357811969,0.31694222415914836,0.6703309507839725,0.007786348699067118,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7437601596610484,huge,3.0,False,False,-14.651406288146973,-9.970067024230957,-10.248059272766113,-14.565821647644043,-4.681339263916016,1.567602345795008,size-v1_3a-p0200-an_adult_human-vs-a_house_mouse,large,2.0,tiny_huge,0.005215727760051816,0.5628526629261069,0.4262498366626384,0.00568177265120278,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an african elephant,a house mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.4371801910179042,small,1.0,False,False,-16.73719024658203,-13.358894348144531,-11.024579048156738,-14.47409439086914,2.334315299987793,1.0633635314435945,size-v1_3a-p0200-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.0029189076985668273,0.085584600725764,0.8834376068963659,0.02805888467930316,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7437601596610484,huge,3.0,False,False,-14.651406288146973,-9.970067024230957,-10.248059272766113,-14.565821647644043,-4.681339263916016,1.567602345795008,size-v1_3a-p0200-an_african_elephant-vs-a_house_mouse,large,2.0,tiny_huge,0.005215727760051816,0.5628526629261069,0.4262498366626384,0.00568177265120278,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6963405178163226,large,2.0,False,False,-15.710872650146484,-11.549614906311035,-10.800562858581543,-15.255962371826172,-0.7490520477294922,1.3190368281757052,size-v1_3a-p0200-an_adult_human-vs-a_domestic_cat,small,1.0,tiny_huge,0.004940476357811969,0.31694222415914836,0.6703309507839725,0.007786348699067118,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7022622407123998,huge,3.0,False,False,-16.486618041992188,-12.842805862426758,-11.977526664733887,-16.09859275817871,-4.509091377258301,1.2946641752683552,size-v1_3a-p0200-an_adult_human-vs-a_domestic_cat,small,1.0,tiny_huge,0.007601635602631275,0.2906662246603306,0.6905268191398002,0.01120532059723797,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
a domestic cat,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7022622407123998,huge,3.0,False,False,-16.486618041992188,-12.842805862426758,-11.977526664733887,-16.09859275817871,-4.509091377258301,1.2946641752683552,size-v1_3a-p0200-a_domestic_cat-vs-an_african_elephant,small,1.0,tiny_huge,0.007601635602631275,0.2906662246603306,0.6905268191398002,0.01120532059723797,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
a domestic cat,an african elephant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.4371801910179042,small,1.0,False,False,-16.73719024658203,-13.358894348144531,-11.024579048156738,-14.47409439086914,2.334315299987793,1.0633635314435945,size-v1_3a-p0200-a_domestic_cat-vs-an_african_elephant,small,1.0,tiny_huge,0.0029189076985668273,0.085584600725764,0.8834376068963659,0.02805888467930316,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6963405178163226,large,2.0,False,False,-15.710872650146484,-11.549614906311035,-10.800562858581543,-15.255962371826172,-0.7490520477294922,1.3190368281757052,size-v1_3a-p0200-an_adult_human-vs-a_labrador_dog,small,1.0,tiny_huge,0.004940476357811969,0.31694222415914836,0.6703309507839725,0.007786348699067118,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6561521301722014,huge,3.0,False,False,-14.858112335205078,-11.460321426391602,-10.331199645996094,-14.459789276123047,-4.526912689208984,1.2435421345034772,size-v1_3a-p0200-an_adult_human-vs-a_labrador_dog,small,1.0,tiny_huge,0.008008974346986797,0.23945215226721264,0.7406109069280913,0.011927966457709127,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
a labrador dog,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6561521301722014,huge,3.0,False,False,-14.858112335205078,-11.460321426391602,-10.331199645996094,-14.459789276123047,-4.526912689208984,1.2435421345034772,size-v1_3a-p0200-a_labrador_dog-vs-an_african_elephant,small,1.0,tiny_huge,0.008008974346986797,0.23945215226721264,0.7406109069280913,0.011927966457709127,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
a labrador dog,an african elephant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.4371801910179042,small,1.0,False,False,-16.73719024658203,-13.358894348144531,-11.024579048156738,-14.47409439086914,2.334315299987793,1.0633635314435945,size-v1_3a-p0200-a_labrador_dog-vs-an_african_elephant,small,1.0,tiny_huge,0.0029189076985668273,0.085584600725764,0.8834376068963659,0.02805888467930316,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6963405178163226,large,2.0,False,False,-15.710872650146484,-11.549614906311035,-10.800562858581543,-15.255962371826172,-0.7490520477294922,1.3190368281757052,size-v1_3a-p0200-an_adult_human-vs-an_african_elephant,small,1.0,tiny_huge,0.004940476357811969,0.31694222415914836,0.6703309507839725,0.007786348699067118,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,an african elephant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.4371801910179042,small,1.0,False,False,-16.73719024658203,-13.358894348144531,-11.024579048156738,-14.47409439086914,2.334315299987793,1.0633635314435945,size-v1_3a-p0200-an_adult_human-vs-an_african_elephant,small,1.0,tiny_huge,0.0029189076985668273,0.085584600725764,0.8834376068963659,0.02805888467930316,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7138144274823717,large,2.0,False,False,-15.37236499786377,-11.336711883544922,-10.651756286621094,-14.985282897949219,-0.6849555969238281,1.3333965042783877,size-v1_3a-p0320-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.0058380834339970674,0.33031795090207816,0.65524635217224,0.00859761349168468,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 320 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7665170350302004,huge,3.0,False,False,-16.89659309387207,-13.945087432861328,-12.813589096069336,-15.628358840942383,-4.083003997802734,1.2117768377134144,size-v1_3a-p0320-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.012046346215134266,0.23050373271716007,0.7146303336336911,0.04281958743401451,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 320 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7138144274823717,large,2.0,False,False,-15.37236499786377,-11.336711883544922,-10.651756286621094,-14.985282897949219,-0.6849555969238281,1.3333965042783877,size-v1_3a-p0320-an_adult_human-vs-a_house_mouse,small,1.0,tiny_huge,0.0058380834339970674,0.33031795090207816,0.65524635217224,0.00859761349168468,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 320 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7496383533470671,huge,3.0,False,False,-14.8305025100708,-9.994074821472168,-10.098649978637695,-14.405097007751465,-4.836427688598633,1.5225612611015884,size-v1_3a-p0320-an_adult_human-vs-a_house_mouse,large,2.0,tiny_huge,0.0041313057689726556,0.5206204182607521,0.46892650727316637,0.006321768697108901,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 320 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
an adult human,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7138144274823717,large,2.0,False,False,-15.37236499786377,-11.336711883544922,-10.651756286621094,-14.985282897949219,-0.6849555969238281,1.3333965042783877,size-v1_3a-p0320-an_adult_human-vs-a_domestic_cat,small,1.0,tiny_huge,0.0058380834339970674,0.33031795090207816,0.65524635217224,0.00859761349168468,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 320 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
an adult human,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6303603528906047,huge,3.0,False,False,-16.66660499572754,-12.791332244873047,-11.588479995727539,-15.645520210266113,-5.078125,1.2232090754830713,size-v1_3a-p0320-an_adult_human-vs-a_domestic_cat,small,1.0,tiny_huge,0.004707102130763235,0.22686275036323095,0.7553622683643195,0.013067879141686426,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 320 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
a labrador dog,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6488869967769382,huge,3.0,False,False,-15.036478996276855,-11.629887580871582,-10.445488929748535,-14.464205741882324,-4.59099006652832,1.2310557697916729,size-v1_3a-p0320-a_labrador_dog-vs-an_adult_human,small,1.0,tiny_huge,0.007603028020654968,0.2293244945046322,0.7495976967204436,0.0134747807542692,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 320 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
a labrador dog,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7138144274823717,large,2.0,False,False,-15.37236499786377,-11.336711883544922,-10.651756286621094,-14.985282897949219,-0.6849555969238281,1.3333965042783877,size-v1_3a-p0320-a_labrador_dog-vs-an_adult_human,small,1.0,tiny_huge,0.0058380834339970674,0.33031795090207816,0.65524635217224,0.00859761349168468,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 320 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
an african elephant,an ant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8421962342933459,large,2.0,False,False,-14.684136390686035,-11.726937294006348,-11.94179916381836,-15.745726585388184,0.21486186981201172,1.578684074812618,size-v1_3a-p0500-an_african_elephant-vs-an_ant,large,2.0,tiny_huge,0.027690763421708984,0.5328809302394435,0.42984992406860423,0.00957838227024336,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 500 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
an african elephant,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.872574351148136,huge,3.0,False,False,-16.317794799804688,-13.631795883178711,-12.958712577819824,-15.68977165222168,-3.3590822219848633,1.3195659104869493,size-v1_3a-p0500-an_african_elephant-vs-an_ant,small,1.0,tiny_huge,0.0215938253877582,0.3168429828015382,0.6210984687205983,0.04046472309010534,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 500 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
an african elephant,a house mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8421962342933459,large,2.0,False,False,-14.684136390686035,-11.726937294006348,-11.94179916381836,-15.745726585388184,0.21486186981201172,1.578684074812618,size-v1_3a-p0500-an_african_elephant-vs-a_house_mouse,large,2.0,tiny_huge,0.027690763421708984,0.5328809302394435,0.42984992406860423,0.00957838227024336,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 500 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7228416586256751,huge,3.0,False,False,-14.96895694732666,-10.333306312561035,-9.741654396057129,-13.852250099182129,-5.227302551269531,1.347738600032759,size-v1_3a-p0500-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.0034078590114471974,0.35133313397393523,0.6348487550505469,0.010410251964070577,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 500 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
a domestic cat,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.560266623803266,huge,3.0,False,False,-16.673198699951172,-12.68404483795166,-11.227338790893555,-15.535514831542969,-5.445859909057617,1.1824250937292142,size-v1_3a-p0500-a_domestic_cat-vs-an_african_elephant,small,1.0,tiny_huge,0.003449165229176097,0.18628655402191244,0.7995044899978611,0.010759790751050541,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 500 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
a domestic cat,an african elephant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8421962342933459,large,2.0,False,False,-14.684136390686035,-11.726937294006348,-11.94179916381836,-15.745726585388184,0.21486186981201172,1.578684074812618,size-v1_3a-p0500-a_domestic_cat-vs-an_african_elephant,large,2.0,tiny_huge,0.027690763421708984,0.5328809302394435,0.42984992406860423,0.00957838227024336,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 500 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
a labrador dog,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.45371374725459596,huge,3.0,False,False,-15.528310775756836,-11.773024559020996,-9.803354263305664,-14.016195297241211,-5.724956512451172,1.113362922264489,size-v1_3a-p0500-a_labrador_dog-vs-an_african_elephant,small,1.0,tiny_huge,0.0028192623664134364,0.12051346570494688,0.8638782037553548,0.012789068173284882,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 500 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
a labrador dog,an african elephant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8421962342933459,large,2.0,False,False,-14.684136390686035,-11.726937294006348,-11.94179916381836,-15.745726585388184,0.21486186981201172,1.578684074812618,size-v1_3a-p0500-a_labrador_dog-vs-an_african_elephant,large,2.0,tiny_huge,0.027690763421708984,0.5328809302394435,0.42984992406860423,0.00957838227024336,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 500 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
